orderid,productid,unitprice,quantity,discount,orderdate,customerid,employeeid,shipvia,ca,annee_mois,date_join,datesk_x,customersk_x,companyname_x,country_x,employeesk_x,fullname_x,datesk_y,customersk_y,companyname_y,country_y,employeesk_y,fullname_y,customersk,companyname,country,employeesk,fullname
10964,69,36.0,10,0.0,1998-03-20,SPECD,3,2,360.0,1998-03,1998-03-20,625,SPECD,Spécialités du monde,France,3,Janet Leverling,625,SPECD,Spécialités du monde,France,3,Janet Leverling,SPECD,Spécialités du monde,France,3,Janet Leverling
10965,51,53.0,16,0.0,1998-03-20,OLDWO,6,3,848.0,1998-03,1998-03-20,625,OLDWO,Old World Delicatessen,USA,6,Michael Suyama,625,OLDWO,Old World Delicatessen,USA,6,Michael Suyama,OLDWO,Old World Delicatessen,USA,6,Michael Suyama
10966,37,26.0,8,0.0,1998-03-20,CHOPS,4,1,208.0,1998-03,1998-03-20,625,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock,625,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock
10966,56,38.0,12,0.15000000596046448,1998-03-20,CHOPS,4,1,387.5999972820282,1998-03,1998-03-20,625,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock,625,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock
10966,62,49.3,12,0.15000000596046448,1998-03-20,CHOPS,4,1,502.8599964737891,1998-03,1998-03-20,625,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock,625,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock,CHOPS,Chop-suey Chinese,Switzerland,4,Margaret Peacock
10967,19,9.2,12,0.0,1998-03-23,TOMSP,2,2,110.39999999999999,1998-03,1998-03-23,628,TOMSP,Toms Spezialitäten,Germany,2,Andrew Fuller,628,TOMSP,Toms Spezialitäten,Germany,2,Andrew Fuller,TOMSP,Toms Spezialitäten,Germany,2,Andrew Fuller
10967,49,20.0,40,0.0,1998-03-23,TOMSP,2,2,800.0,1998-03,1998-03-23,628,TOMSP,Toms Spezialitäten,Germany,2,Andrew Fuller,628,TOMSP,Toms Spezialitäten,Germany,2,Andrew Fuller,TOMSP,Toms Spezialitäten,Germany,2,Andrew Fuller
10968,12,38.0,30,0.0,1998-03-23,ERNSH,1,3,1140.0,1998-03,1998-03-23,628,ERNSH,Ernst Handel,Austria,1,Nancy Davolio,628,ERNSH,Ernst Handel,Austria,1,Nancy Davolio,ERNSH,Ernst Handel,Austria,1,Nancy Davolio
10968,24,4.5,30,0.0,1998-03-23,ERNSH,1,3,135.0,1998-03,1998-03-23,628,ERNSH,Ernst Handel,Austria,1,Nancy Davolio,628,ERNSH,Ernst Handel,Austria,1,Nancy Davolio,ERNSH,Ernst Handel,Austria,1,Nancy Davolio
10968,64,33.25,4,0.0,1998-03-23,ERNSH,1,3,133.0,1998-03,1998-03-23,628,ERNSH,Ernst Handel,Austria,1,Nancy Davolio,628,ERNSH,Ernst Handel,Austria,1,Nancy Davolio,ERNSH,Ernst Handel,Austria,1,Nancy Davolio
10969,46,12.0,9,0.0,1998-03-23,COMMI,1,2,108.0,1998-03,1998-03-23,628,COMMI,Comércio Mineiro,Brazil,1,Nancy Davolio,628,COMMI,Comércio Mineiro,Brazil,1,Nancy Davolio,COMMI,Comércio Mineiro,Brazil,1,Nancy Davolio
10970,52,7.0,40,0.20000000298023224,1998-03-24,BOLID,9,1,223.99999916553497,1998-03,1998-03-24,629,BOLID,Bólido Comidas preparadas,Spain,9,Anne Dodsworth,629,BOLID,Bólido Comidas preparadas,Spain,9,Anne Dodsworth,BOLID,Bólido Comidas preparadas,Spain,9,Anne Dodsworth
10971,29,123.79,14,0.0,1998-03-24,FRANR,2,2,1733.0600000000002,1998-03,1998-03-24,629,FRANR,France restauration,France,2,Andrew Fuller,629,FRANR,France restauration,France,2,Andrew Fuller,FRANR,France restauration,France,2,Andrew Fuller
10972,17,39.0,6,0.0,1998-03-24,LACOR,4,2,234.0,1998-03,1998-03-24,629,LACOR,La corne d'abondance,France,4,Margaret Peacock,629,LACOR,La corne d'abondance,France,4,Margaret Peacock,LACOR,La corne d'abondance,France,4,Margaret Peacock
10972,33,2.5,7,0.0,1998-03-24,LACOR,4,2,17.5,1998-03,1998-03-24,629,LACOR,La corne d'abondance,France,4,Margaret Peacock,629,LACOR,La corne d'abondance,France,4,Margaret Peacock,LACOR,La corne d'abondance,France,4,Margaret Peacock
10973,26,31.23,5,0.0,1998-03-24,LACOR,6,2,156.15,1998-03,1998-03-24,629,LACOR,La corne d'abondance,France,6,Michael Suyama,629,LACOR,La corne d'abondance,France,6,Michael Suyama,LACOR,La corne d'abondance,France,6,Michael Suyama
10973,41,9.65,6,0.0,1998-03-24,LACOR,6,2,57.900000000000006,1998-03,1998-03-24,629,LACOR,La corne d'abondance,France,6,Michael Suyama,629,LACOR,La corne d'abondance,France,6,Michael Suyama,LACOR,La corne d'abondance,France,6,Michael Suyama
10973,75,7.75,10,0.0,1998-03-24,LACOR,6,2,77.5,1998-03,1998-03-24,629,LACOR,La corne d'abondance,France,6,Michael Suyama,629,LACOR,La corne d'abondance,France,6,Michael Suyama,LACOR,La corne d'abondance,France,6,Michael Suyama
10974,63,43.9,10,0.0,1998-03-25,SPLIR,3,3,439.0,1998-03,1998-03-25,630,SPLIR,Split Rail Beer & Ale,USA,3,Janet Leverling,630,SPLIR,Split Rail Beer & Ale,USA,3,Janet Leverling,SPLIR,Split Rail Beer & Ale,USA,3,Janet Leverling
10975,8,40.0,16,0.0,1998-03-25,BOTTM,1,3,640.0,1998-03,1998-03-25,630,BOTTM,Bottom-Dollar Markets,Canada,1,Nancy Davolio,630,BOTTM,Bottom-Dollar Markets,Canada,1,Nancy Davolio,BOTTM,Bottom-Dollar Markets,Canada,1,Nancy Davolio
10975,75,7.75,10,0.0,1998-03-25,BOTTM,1,3,77.5,1998-03,1998-03-25,630,BOTTM,Bottom-Dollar Markets,Canada,1,Nancy Davolio,630,BOTTM,Bottom-Dollar Markets,Canada,1,Nancy Davolio,BOTTM,Bottom-Dollar Markets,Canada,1,Nancy Davolio
10976,28,45.6,20,0.0,1998-03-25,HILAA,1,1,912.0,1998-03,1998-03-25,630,HILAA,HILARION-Abastos,Venezuela,1,Nancy Davolio,630,HILAA,HILARION-Abastos,Venezuela,1,Nancy Davolio,HILAA,HILARION-Abastos,Venezuela,1,Nancy Davolio
10977,39,18.0,30,0.0,1998-03-26,FOLKO,8,3,540.0,1998-03,1998-03-26,631,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,631,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan
10977,47,9.5,30,0.0,1998-03-26,FOLKO,8,3,285.0,1998-03,1998-03-26,631,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,631,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan
10977,51,53.0,10,0.0,1998-03-26,FOLKO,8,3,530.0,1998-03,1998-03-26,631,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,631,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan
10977,63,43.9,20,0.0,1998-03-26,FOLKO,8,3,878.0,1998-03,1998-03-26,631,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,631,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan
10978,8,40.0,20,0.15000000596046448,1998-03-26,MAISD,9,2,679.9999952316284,1998-03,1998-03-26,631,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth,631,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth
10978,21,10.0,40,0.15000000596046448,1998-03-26,MAISD,9,2,339.9999976158142,1998-03,1998-03-26,631,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth,631,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth
10978,40,18.4,10,0.0,1998-03-26,MAISD,9,2,184.0,1998-03,1998-03-26,631,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth,631,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth
10978,44,19.45,6,0.15000000596046448,1998-03-26,MAISD,9,2,99.19499930441378,1998-03,1998-03-26,631,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth,631,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth,MAISD,Maison Dewey,Belgium,9,Anne Dodsworth
10979,7,30.0,18,0.0,1998-03-26,ERNSH,8,2,540.0,1998-03,1998-03-26,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,ERNSH,Ernst Handel,Austria,8,Laura Callahan
10979,12,38.0,20,0.0,1998-03-26,ERNSH,8,2,760.0,1998-03,1998-03-26,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,ERNSH,Ernst Handel,Austria,8,Laura Callahan
10979,24,4.5,80,0.0,1998-03-26,ERNSH,8,2,360.0,1998-03,1998-03-26,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,ERNSH,Ernst Handel,Austria,8,Laura Callahan
10979,27,43.9,30,0.0,1998-03-26,ERNSH,8,2,1317.0,1998-03,1998-03-26,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,ERNSH,Ernst Handel,Austria,8,Laura Callahan
10979,31,12.5,24,0.0,1998-03-26,ERNSH,8,2,300.0,1998-03,1998-03-26,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,ERNSH,Ernst Handel,Austria,8,Laura Callahan
10979,63,43.9,35,0.0,1998-03-26,ERNSH,8,2,1536.5,1998-03,1998-03-26,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,631,ERNSH,Ernst Handel,Austria,8,Laura Callahan,ERNSH,Ernst Handel,Austria,8,Laura Callahan
10980,75,7.75,40,0.20000000298023224,1998-03-27,FOLKO,4,1,247.999999076128,1998-03,1998-03-27,632,FOLKO,Folk och fä HB,Sweden,4,Margaret Peacock,632,FOLKO,Folk och fä HB,Sweden,4,Margaret Peacock,FOLKO,Folk och fä HB,Sweden,4,Margaret Peacock
10981,38,263.5,60,0.0,1998-03-27,HANAR,1,2,15810.0,1998-03,1998-03-27,632,HANAR,Hanari Carnes,Brazil,1,Nancy Davolio,632,HANAR,Hanari Carnes,Brazil,1,Nancy Davolio,HANAR,Hanari Carnes,Brazil,1,Nancy Davolio
10982,7,30.0,20,0.0,1998-03-27,BOTTM,2,1,600.0,1998-03,1998-03-27,632,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,632,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller
10982,43,46.0,9,0.0,1998-03-27,BOTTM,2,1,414.0,1998-03,1998-03-27,632,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,632,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller,BOTTM,Bottom-Dollar Markets,Canada,2,Andrew Fuller
10983,13,6.0,84,0.15000000596046448,1998-03-27,SAVEA,2,2,428.3999969959259,1998-03,1998-03-27,632,SAVEA,Save-a-lot Markets,USA,2,Andrew Fuller,632,SAVEA,Save-a-lot Markets,USA,2,Andrew Fuller,SAVEA,Save-a-lot Markets,USA,2,Andrew Fuller
10983,57,19.5,15,0.0,1998-03-27,SAVEA,2,2,292.5,1998-03,1998-03-27,632,SAVEA,Save-a-lot Markets,USA,2,Andrew Fuller,632,SAVEA,Save-a-lot Markets,USA,2,Andrew Fuller,SAVEA,Save-a-lot Markets,USA,2,Andrew Fuller
10984,16,17.45,55,0.0,1998-03-30,SAVEA,1,3,959.75,1998-03,1998-03-30,635,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,635,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio
10984,24,4.5,20,0.0,1998-03-30,SAVEA,1,3,90.0,1998-03,1998-03-30,635,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,635,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio
10984,36,19.0,40,0.0,1998-03-30,SAVEA,1,3,760.0,1998-03,1998-03-30,635,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,635,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio,SAVEA,Save-a-lot Markets,USA,1,Nancy Davolio
10985,16,17.45,36,0.10000000149011612,1998-03-30,HUNGO,2,1,565.3799990639089,1998-03,1998-03-30,635,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,635,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller
10985,18,62.5,8,0.10000000149011612,1998-03-30,HUNGO,2,1,449.99999925494194,1998-03,1998-03-30,635,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,635,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller
10985,32,32.0,35,0.10000000149011612,1998-03-30,HUNGO,2,1,1007.99999833107,1998-03,1998-03-30,635,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,635,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller
10986,11,21.0,30,0.0,1998-03-30,OCEAN,8,2,630.0,1998-03,1998-03-30,635,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan,635,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan
10986,20,81.0,15,0.0,1998-03-30,OCEAN,8,2,1215.0,1998-03,1998-03-30,635,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan,635,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan
10986,76,18.0,10,0.0,1998-03-30,OCEAN,8,2,180.0,1998-03,1998-03-30,635,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan,635,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan
10986,77,13.0,15,0.0,1998-03-30,OCEAN,8,2,195.0,1998-03,1998-03-30,635,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan,635,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan,OCEAN,Océano Atlántico Ltda.,Argentina,8,Laura Callahan
10987,7,30.0,60,0.0,1998-03-31,EASTC,8,1,1800.0,1998-03,1998-03-31,636,EASTC,Eastern Connection,UK,8,Laura Callahan,636,EASTC,Eastern Connection,UK,8,Laura Callahan,EASTC,Eastern Connection,UK,8,Laura Callahan
10987,43,46.0,6,0.0,1998-03-31,EASTC,8,1,276.0,1998-03,1998-03-31,636,EASTC,Eastern Connection,UK,8,Laura Callahan,636,EASTC,Eastern Connection,UK,8,Laura Callahan,EASTC,Eastern Connection,UK,8,Laura Callahan
10987,72,34.8,20,0.0,1998-03-31,EASTC,8,1,696.0,1998-03,1998-03-31,636,EASTC,Eastern Connection,UK,8,Laura Callahan,636,EASTC,Eastern Connection,UK,8,Laura Callahan,EASTC,Eastern Connection,UK,8,Laura Callahan
10988,7,30.0,60,0.0,1998-03-31,RATTC,3,2,1800.0,1998-03,1998-03-31,636,RATTC,Rattlesnake Canyon Grocery,USA,3,Janet Leverling,636,RATTC,Rattlesnake Canyon Grocery,USA,3,Janet Leverling,RATTC,Rattlesnake Canyon Grocery,USA,3,Janet Leverling
10988,62,49.3,40,0.10000000149011612,1998-03-31,RATTC,3,2,1774.799997061491,1998-03,1998-03-31,636,RATTC,Rattlesnake Canyon Grocery,USA,3,Janet Leverling,636,RATTC,Rattlesnake Canyon Grocery,USA,3,Janet Leverling,RATTC,Rattlesnake Canyon Grocery,USA,3,Janet Leverling
10989,6,25.0,40,0.0,1998-03-31,QUEDE,2,1,1000.0,1998-03,1998-03-31,636,QUEDE,Que Delícia,Brazil,2,Andrew Fuller,636,QUEDE,Que Delícia,Brazil,2,Andrew Fuller,QUEDE,Que Delícia,Brazil,2,Andrew Fuller
10989,11,21.0,15,0.0,1998-03-31,QUEDE,2,1,315.0,1998-03,1998-03-31,636,QUEDE,Que Delícia,Brazil,2,Andrew Fuller,636,QUEDE,Que Delícia,Brazil,2,Andrew Fuller,QUEDE,Que Delícia,Brazil,2,Andrew Fuller
10989,41,9.65,4,0.0,1998-03-31,QUEDE,2,1,38.6,1998-03,1998-03-31,636,QUEDE,Que Delícia,Brazil,2,Andrew Fuller,636,QUEDE,Que Delícia,Brazil,2,Andrew Fuller,QUEDE,Que Delícia,Brazil,2,Andrew Fuller
10990,21,10.0,65,0.0,1998-04-01,ERNSH,2,3,650.0,1998-04,1998-04-01,637,ERNSH,Ernst Handel,Austria,2,Andrew Fuller,637,ERNSH,Ernst Handel,Austria,2,Andrew Fuller,ERNSH,Ernst Handel,Austria,2,Andrew Fuller
10990,34,14.0,60,0.15000000596046448,1998-04-01,ERNSH,2,3,713.9999949932098,1998-04,1998-04-01,637,ERNSH,Ernst Handel,Austria,2,Andrew Fuller,637,ERNSH,Ernst Handel,Austria,2,Andrew Fuller,ERNSH,Ernst Handel,Austria,2,Andrew Fuller
10990,55,24.0,65,0.15000000596046448,1998-04-01,ERNSH,2,3,1325.9999907016754,1998-04,1998-04-01,637,ERNSH,Ernst Handel,Austria,2,Andrew Fuller,637,ERNSH,Ernst Handel,Austria,2,Andrew Fuller,ERNSH,Ernst Handel,Austria,2,Andrew Fuller
10990,61,28.5,66,0.15000000596046448,1998-04-01,ERNSH,2,3,1598.8499887883663,1998-04,1998-04-01,637,ERNSH,Ernst Handel,Austria,2,Andrew Fuller,637,ERNSH,Ernst Handel,Austria,2,Andrew Fuller,ERNSH,Ernst Handel,Austria,2,Andrew Fuller
10991,2,19.0,50,0.20000000298023224,1998-04-01,QUICK,1,1,759.9999971687794,1998-04,1998-04-01,637,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,637,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,QUICK,QUICK-Stop,Germany,1,Nancy Davolio
10991,70,15.0,20,0.20000000298023224,1998-04-01,QUICK,1,1,239.99999910593033,1998-04,1998-04-01,637,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,637,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,QUICK,QUICK-Stop,Germany,1,Nancy Davolio
10991,76,18.0,90,0.20000000298023224,1998-04-01,QUICK,1,1,1295.9999951720238,1998-04,1998-04-01,637,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,637,QUICK,QUICK-Stop,Germany,1,Nancy Davolio,QUICK,QUICK-Stop,Germany,1,Nancy Davolio
10992,72,34.8,2,0.0,1998-04-01,THEBI,1,3,69.6,1998-04,1998-04-01,637,THEBI,The Big Cheese,USA,1,Nancy Davolio,637,THEBI,The Big Cheese,USA,1,Nancy Davolio,THEBI,The Big Cheese,USA,1,Nancy Davolio
10993,29,123.79,50,0.25,1998-04-01,FOLKO,7,3,4642.125,1998-04,1998-04-01,637,FOLKO,Folk och fä HB,Sweden,7,Robert King,637,FOLKO,Folk och fä HB,Sweden,7,Robert King,FOLKO,Folk och fä HB,Sweden,7,Robert King
10993,41,9.65,35,0.25,1998-04-01,FOLKO,7,3,253.3125,1998-04,1998-04-01,637,FOLKO,Folk och fä HB,Sweden,7,Robert King,637,FOLKO,Folk och fä HB,Sweden,7,Robert King,FOLKO,Folk och fä HB,Sweden,7,Robert King
10994,59,55.0,18,0.05000000074505806,1998-04-02,VAFFE,2,3,940.4999992623925,1998-04,1998-04-02,638,VAFFE,Vaffeljernet,Denmark,2,Andrew Fuller,638,VAFFE,Vaffeljernet,Denmark,2,Andrew Fuller,VAFFE,Vaffeljernet,Denmark,2,Andrew Fuller
10995,51,53.0,20,0.0,1998-04-02,PERIC,1,3,1060.0,1998-04,1998-04-02,638,PERIC,Pericles Comidas clásicas,Mexico,1,Nancy Davolio,638,PERIC,Pericles Comidas clásicas,Mexico,1,Nancy Davolio,PERIC,Pericles Comidas clásicas,Mexico,1,Nancy Davolio
10995,60,34.0,4,0.0,1998-04-02,PERIC,1,3,136.0,1998-04,1998-04-02,638,PERIC,Pericles Comidas clásicas,Mexico,1,Nancy Davolio,638,PERIC,Pericles Comidas clásicas,Mexico,1,Nancy Davolio,PERIC,Pericles Comidas clásicas,Mexico,1,Nancy Davolio
10996,42,14.0,40,0.0,1998-04-02,QUICK,4,2,560.0,1998-04,1998-04-02,638,QUICK,QUICK-Stop,Germany,4,Margaret Peacock,638,QUICK,QUICK-Stop,Germany,4,Margaret Peacock,QUICK,QUICK-Stop,Germany,4,Margaret Peacock
10997,32,32.0,50,0.0,1998-04-03,LILAS,8,2,1600.0,1998-04,1998-04-03,639,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan,639,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan
10997,46,12.0,20,0.25,1998-04-03,LILAS,8,2,180.0,1998-04,1998-04-03,639,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan,639,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan
10997,52,7.0,20,0.25,1998-04-03,LILAS,8,2,105.0,1998-04,1998-04-03,639,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan,639,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan,LILAS,LILA-Supermercado,Venezuela,8,Laura Callahan
10998,24,4.5,12,0.0,1998-04-03,WOLZA,8,2,54.0,1998-04,1998-04-03,639,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan,639,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan
10998,61,28.5,7,0.0,1998-04-03,WOLZA,8,2,199.5,1998-04,1998-04-03,639,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan,639,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan
10998,74,10.0,20,0.0,1998-04-03,WOLZA,8,2,200.0,1998-04,1998-04-03,639,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan,639,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan
10998,75,7.75,30,0.0,1998-04-03,WOLZA,8,2,232.5,1998-04,1998-04-03,639,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan,639,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan,WOLZA,Wolski  Zajazd,Poland,8,Laura Callahan
10999,41,9.65,20,0.05000000074505806,1998-04-03,OTTIK,6,2,183.3499998562038,1998-04,1998-04-03,639,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama,639,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama
10999,51,53.0,15,0.05000000074505806,1998-04-03,OTTIK,6,2,755.2499994076788,1998-04,1998-04-03,639,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama,639,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama
10999,77,13.0,21,0.05000000074505806,1998-04-03,OTTIK,6,2,259.34999979659915,1998-04,1998-04-03,639,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama,639,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama,OTTIK,Ottilies Käseladen,Germany,6,Michael Suyama
11000,4,22.0,25,0.25,1998-04-06,RATTC,2,3,412.5,1998-04,1998-04-06,642,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller,642,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller
11000,24,4.5,30,0.25,1998-04-06,RATTC,2,3,101.25,1998-04,1998-04-06,642,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller,642,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller
11000,77,13.0,30,0.0,1998-04-06,RATTC,2,3,390.0,1998-04,1998-04-06,642,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller,642,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller,RATTC,Rattlesnake Canyon Grocery,USA,2,Andrew Fuller
11001,7,30.0,60,0.0,1998-04-06,FOLKO,2,2,1800.0,1998-04,1998-04-06,642,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller,642,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller
11001,22,21.0,25,0.0,1998-04-06,FOLKO,2,2,525.0,1998-04,1998-04-06,642,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller,642,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller
11001,46,12.0,25,0.0,1998-04-06,FOLKO,2,2,300.0,1998-04,1998-04-06,642,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller,642,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller
11001,55,24.0,6,0.0,1998-04-06,FOLKO,2,2,144.0,1998-04,1998-04-06,642,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller,642,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller,FOLKO,Folk och fä HB,Sweden,2,Andrew Fuller
11002,13,6.0,56,0.0,1998-04-06,SAVEA,4,1,336.0,1998-04,1998-04-06,642,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock,642,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock
11002,35,18.0,15,0.15000000596046448,1998-04-06,SAVEA,4,1,229.4999983906746,1998-04,1998-04-06,642,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock,642,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock
11002,42,14.0,24,0.15000000596046448,1998-04-06,SAVEA,4,1,285.59999799728394,1998-04,1998-04-06,642,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock,642,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock,SAVEA,Save-a-lot Markets,USA,4,Margaret Peacock
